Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,USA,19135.26818,19253.54733,20116.23512,20701.26995,21599.81871,22696.67858,23894.40815,24226.52879,25137.16024,25664.37943,25295.21002,25800.0013,26867.63032,28114.86756,27708.56995,27380.33939,28582.73682,29605.18325,30914.61595,31543.38432,31161.93073,31640.67779,30775.44139,31893.19905,33906.35124,35008.53023,35887.5545,36798.60441,37989.19238,39014.20411,39303.48901,38739.79832,39552.02188,40108.00804,41215.34293,41820.68019,42896.41648,44267.90588,45715.69265,47360.53642,48746.04096,48726.58167,49095.3318,50036.23423,51485.20741,52789.73142,53738.09173,54299.61724,53854.16061,51996.1835,52963.46417,53394.86184,54213.45955,54830.78407,55675.38685,56762.72945,57292.53878,58207.57831,59607.39366,60698.0113,58451.60672,61829.84563,62789.12792
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.410113,1564.099429,1572.114903,1565.564943,1524.997951,1322.819725,1263.356922,1174.380281,1142.971059,1140.379751,1177.274532,1208.292639,1246.737842,1276.760308,1313.192265,1348.763788,1389.5872,1475.969658,1560.292,1656.222585,1787.490204,1917.849362,2037.581488,2131.35772,2231.052713,2354.593643,2487.244403,2613.748248,2753.971058,2867.051113,2943.099206,3062.486222,3185.334555,3187.048974,3356.033255,3473.361643
St. Vincent and the Grenadines,VCT,1893.785516,1944.283695,1981.029934,1826.430346,1863.703522,1850.5634,1821.458291,1623.104349,1703.922101,1727.982688,1887.761331,1919.615265,2388.078373,2100.453697,1896.076137,1736.159477,1901.127493,2136.516051,2329.142316,2393.365382,2438.187055,2533.920318,2628.338296,2667.953778,2827.049708,2986.126019,3139.696137,3142.670518,3575.203726,3617.58136,3762.088009,3794.924535,4021.202933,4177.412034,4113.599589,4424.158161,4476.589241,4634.0681,4828.300404,4966.557914,5056.03365,5152.211083,5436.586187,5817.9048,6084.189547,6267.042385,6742.612859,7004.573822,7065.303439,6998.125934,6717.814076,6714.247684,6831.710213,7041.177427,7157.688514,7386.746638,7730.95422,7881.430195,8152.413628,8234.282222,7948.476474,8034.727329,8460.365482
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43205.72467,43036.18151,44466.28722,46021.59057,47671.56718,49598.12591,50174.75289,46862.8076,47162.73756,43320.17677,36938.16821,34663.64606,34098.711,34007.35294,34614.74826,34435.49445,35183.23575,36328.06822,35758.79476,36925.3325,
Viet Nam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,588.3463178,596.3969822,598.9153833,606.4140174,623.5481627,654.8578303,673.3854775,698.4295199,743.2684095,787.6098735,841.5640006,906.130273,975.0668509,1039.135054,1083.7912,1121.060404,1183.854128,1244.306552,1309.430307,1385.448769,1474.74081,1570.193269,1663.559557,1765.122651,1846.866832,1926.623869,2028.605713,2135.782165,2229.320086,2327.932883,2451.159389,2595.234844,2741.052788,2903.028202,3090.772595,3288.35289,3352.060011,3409.024999,3655.462678
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,2886.999467,2497.011837,2547.449433,2537.82396,2552.428136,2729.418174,2689.535363,2619.201371,2480.37985,2377.705398,2354.211155,2565.052059,2580.85947,2582.48806,2537.9275,2701.724718,2664.038956,2662.0371,2727.756303,2696.291205,2642.684499,2731.606678,2572.370778,2377.227512,2417.771267,2453.057404,2521.359603,2669.777431,2681.340976,2763.661105,2779.444011,2748.341865,2768.747018,2731.292695,2679.175407,2697.773037,2643.886886,2701.592251,2802.778939,2815.587144,2838.988269,2634.243884,2589.421165,2575.930805
World,WLD,3601.635745,3687.711052,3818.297845,3932.913042,4104.947234,4245.654292,4396.542967,4485.611356,4654.879163,4822.963241,4913.790823,5017.874917,5195.405313,5421.064514,5416.697401,5353.766999,5539.380509,5666.285323,5798.691181,5935.639042,5944.029116,5958.249291,5869.958901,5917.100571,6089.589815,6207.341054,6305.229606,6426.355585,6606.476909,6734.172116,6804.510571,6783.873711,6811.883045,6829.538289,6949.85195,7057.893775,7203.713052,7378.914978,7483.514887,7643.992999,7883.51567,7937.389742,8014.564183,8158.291724,8415.792902,8643.751469,8915.422624,9191.286754,9265.28407,9027.060236,9321.6349,9516.06653,9653.256999,9802.837731,9982.342575,10168.12454,10330.69967,10560.25286,10786.74487,10949.84699,10508.56049,11066.72456,11318.73545
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,2344.547719,2353.8214,2386.486915,2483.927287,2623.051383,2629.275104,2580.845416,2669.606399,2547.019724,2480.841406,2459.86984,2537.367808,2447.937723,2584.504821,2741.657481,2731.016202,2762.45914,2794.542299,2908.188472,3097.486864,3253.267067,3408.056371,3501.447271,3722.968662,3787.228371,3783.676294,3891.484782,3842.575971,4046.585287,4166.407231,3975.018078,3943.159994,3933.416182,4048.467113,4329.727671,4346.504591,4277.342015,4421.294546,4223.588172,3855.807933,3591.804948
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.440786,2731.400332,2843.398612,2997.23682,3021.384863,3163.475385,3279.055704,3520.782075,3739.198744,3890.212833,4009.123596,4219.097557,3990.986234,4429.977664,4724.790547
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.229627,1829.542656,1905.924245,1908.894601,1963.187578,2003.613422,2032.001308,2076.511507,2138.803341,2157.503595,2227.650903,2250.204155,2277.231271,2300.762589,2329.329603,2391.832206,2395.134247,2401.279193,2415.524835,2435.766921,2547.640346,2159.845146,2148.466478,2188.617198,2123.93504,1488.416267,1313.973608,1215.752594,1194.820559,1182.507094,1057.28167,1024.569905,1017.873094
South Africa,ZAF,3974.033611,4012.896637,4135.767498,4308.042818,4509.884852,4640.319987,4698.711493,4883.630951,4931.855521,5008.897739,5115.283567,5180.578784,5118.072394,5201.925539,5366.951193,5309.53323,5284.997406,5140.353947,5154.394658,5209.290661,5409.676518,5554.697839,5392.515194,5152.953485,5266.463464,5050.868355,4888.841649,4819.972919,4851.234626,4803.645891,4643.222315,4479.851871,4294.902917,4269.700164,4330.711477,4392.070041,4511.641244,4565.216658,4531.295987,4588.756028,4735.665532,4820.644339,4953.736447,5052.90994,5233.866277,5458.230166,5708.823086,5954.168048,6074.942672,5910.788246,6018.230754,6130.971367,6194.992759,6263.104334,6252.317977,6204.929901,6185.746047,6233.187108,6253.118996,6188.703558,5748.897845,5959.443657,6022.427508
Zambia,ZMB,1200.763743,1179.29787,1113.947203,1114.207427,1210.988441,1368.07826,1250.952704,1307.250331,1281.559357,1236.127679,1258.313938,1223.443149,1299.582928,1251.203615,1293.886797,1228.056966,1266.339226,1173.064565,1144.978379,1077.94347,1078.246126,1110.386315,1044.89867,991.7425596,958.3904624,944.9781252,923.5695988,920.9871815,952.1092979,917.58913,889.9931242,867.7624155,832.2671335,867.7130344,773.8477848,777.0233024,805.1419344,814.6968632,790.835581,806.2086777,814.7729655,832.7657192,844.092011,875.2544333,907.4936973,941.4469541,981.3454743,1026.401603,1067.386802,1125.089048,1198.304817,1222.979058,1273.161306,1294.50077,1312.014433,1307.909649,1315.250562,1319.607777,1331.449244,1310.622224,1237.283303,1277.612029,1308.101838
Zimbabwe,ZWE,1137.390585,1172.379107,1152.835674,1187.252745,1138.054109,1157.207401,1138.634664,1195.812399,1181.52702,1286.809464,1529.055965,1615.572017,1696.555002,1685.936447,1739.528005,1651.778658,1608.97312,1460.348061,1399.925137,1422.945893,1537.130656,1624.452476,1603.722879,1568.352696,1484.911732,1534.681701,1515.869845,1484.650031,1548.174062,1582.756766,1648.573181,1695.52397,1504.43714,1498.649854,1627.453286,1609.94311,1747.477396,1765.227061,1786.912063,1746.872059,1676.51546,1689.756426,1530.006437,1260.391136,1178.890231,1105.755119,1058.325559,1009.827465,824.7917019,914.494574,1096.835478,1239.241793,1408.457167,1422.37671,1412.204012,1410.329173,1393.71701,1421.240769,1462.590279,1342.989586,1213.117057,1289.199067,1345.769082
